Event type,Event data,IP Address,Source Module,Scope Distance,Event Tags,Discovery Path
TECHNOLOGY,"{'host': 'redirected.fra1.sonar.digitalocean.com', 'technology': 'windows server', 'url': 'http://redirected.fra1.sonar.digitalocean.com/'}",169.254.169.254,httpx->wappalyzer,0,"cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: redirected.fra1.sonar.digitalocean.com --> speculated OPEN_TCP_PORT: redirected.fra1.sonar.digitalocean.com:80 --> httpx visited redirected.fra1.sonar.digitalocean.com:80 and got status code 400 at http://redirected.fra1.sonar.digitalocean.com/ --> HTTP_RESPONSE was 354B with text/xml content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: windows server"
URL,http://redirected.sfo2.sonar.digitalocean.com/,169.254.169.254,httpx,0,"cloud-digitalocean,dir,in-scope,ip-169-254-169-254,status-400","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: redirected.sfo2.sonar.digitalocean.com --> speculated OPEN_TCP_PORT: redirected.sfo2.sonar.digitalocean.com:80 --> httpx visited redirected.sfo2.sonar.digitalocean.com:80 and got status code 400 at http://redirected.sfo2.sonar.digitalocean.com/"
TECHNOLOGY,"{'host': 'nyc2.sonar.digitalocean.com', 'technology': 'cloudflare', 'url': 'https://nyc2.sonar.digitalocean.com/'}","2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: nyc2.sonar.digitalocean.com --> speculated OPEN_TCP_PORT: nyc2.sonar.digitalocean.com:443 --> httpx visited nyc2.sonar.digitalocean.com:443 and got status code 307 at https://nyc2.sonar.digitalocean.com/ --> HTTP_RESPONSE was 0B with unspecified content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
CODE_REPOSITORY,{'url': 'https://github.com/digitalocean/docker-jmx-prometheus-exporter'},20.205.243.166,github_org,1,"cdn-github,distance-1,git","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> github_org listed repos for GitHub profile and discovered CODE_REPOSITORY: https://github.com/digitalocean/docker-jmx-prometheus-exporter"
OPEN_TCP_PORT,email.digitalocean.com:2083,"104.17.74.206,104.17.72.206,104.17.70.206,104.17.71.206,104.17.73.206",internetdb,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: email.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""email.digitalocean.com (104.17.70.206)"" and found OPEN_TCP_PORT: email.digitalocean.com:2083"
TECHNOLOGY,"{'host': 'writers.digitalocean.com', 'technology': 'cloudflare', 'url': 'https://writers.digitalocean.com/'}","2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: writers.digitalocean.com --> speculated OPEN_TCP_PORT: writers.digitalocean.com:443 --> httpx visited writers.digitalocean.com:443 and got status code 301 at https://writers.digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
URL,https://www.digitalocean.com/community/pages/write-for-digitalocean,104.19.174.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,endpoint,http-title-write-for-donations-digitaloce,in-scope,ip-104-19-174-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/community/pages/write-for-digitalocean, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://www.digitalocean.com/community/pages/write-for-digitalocean and got status code 200"
SOCIAL,"{'platform': 'github', 'url': 'https://github.com/manifest', 'profile_name': 'manifest'}",,httpx->excavate->social,2,"distance-2,spider-danger","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> speculated URL_UNVERIFIED: https://github.com/digitalocean --> httpx visited https://github.com/digitalocean and got status code 200 --> HTTP_RESPONSE was 285.99KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://github.com/manifest.json, because HTTP response (body) contains tag with src or href attribute --> social detected github SOCIAL at https://github.com/manifest"
ASN,"{'name': 'GOOGLE-CLOUD-PLATFORM', 'description': 'Google LLC', 'country': 'US', 'asn': '396982', 'subnet': '35.244.0.0/16'}",,asn,1,distance-1,"Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: email.referrals.digitalocean.com --> A record for email.referrals.digitalocean.com contains IP_ADDRESS: 35.244.218.227 --> asn checked 35.244.218.227 against ripe API and got ASN: AS396982 (GOOGLE-CLOUD-PLATFORM, Google LLC, 35.244.0.0/16)"
OPEN_TCP_PORT,url3521.digitalocean.com:80,"167.89.115.28,167.89.115.56,167.89.118.52,167.89.115.150,167.89.118.109,167.89.115.52,167.89.115.120,167.89.118.83,167.89.118.95,167.89.118.128,167.89.118.120,167.89.115.61",speculate,0,"cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: url3521.digitalocean.com --> speculated OPEN_TCP_PORT: url3521.digitalocean.com:80"
URL,https://www.digitalocean.com/blog,104.19.173.68,httpx->excavate->httpx,0,"cdn-cloudflare,cloud-digitalocean,endpoint,http-title-digitalocean-blog,in-scope,ip-104-19-173-68,spider-danger,status-200","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://www.digitalocean.com/blog, because HTTP response (body) contains tag with src or href attribute --> httpx visited https://www.digitalocean.com/blog and got status code 200"
STORAGE_BUCKET,"{'name': 'mp-saas-service', 'url': 'https://mp-saas-service.nyc3.digitaloceanspaces.com/'}",162.243.189.2,httpx->cloud_digitalocean,1,"cloud-digitalocean,cloud-storage-bucket,distance-1","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated OPEN_TCP_PORT: digitalocean.com:443 --> httpx visited digitalocean.com:443 and got status code 301 at https://digitalocean.com/ --> HTTP_RESPONSE was 167B with text/html content type --> excavate looked in ""Location"" header and found URL_UNVERIFIED: https://www.digitalocean.com/ --> httpx visited https://www.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 218.05KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://marketplace.digitalocean.com, because HTTP response (body) contains full URL --> httpx visited https://marketplace.digitalocean.com/ and got status code 200 --> HTTP_RESPONSE was 722.55KB with text/html content type --> cloud_digitalocean derived STORAGE_BUCKET: mp-saas-service.nyc3.digitaloceanspaces.com"
URL,https://logging.digitalocean.com/,104.19.174.68,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-104-19-174-68,status-404","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: logging.digitalocean.com --> speculated OPEN_TCP_PORT: logging.digitalocean.com:443 --> httpx visited logging.digitalocean.com:443 and got status code 404 at https://logging.digitalocean.com/"
URL,http://ui-cdn.digitalocean.com/,104.19.174.68,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,in-scope,ip-104-19-174-68,status-302","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: ui-cdn.digitalocean.com --> speculated OPEN_TCP_PORT: ui-cdn.digitalocean.com:80 --> httpx visited ui-cdn.digitalocean.com:80 and got status code 302 at http://ui-cdn.digitalocean.com/"
OPEN_TCP_PORT,ns1.digitalocean.com:8443,"2400:cb00:2049:1::adf5:3a33,173.245.58.51",internetdb,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: ns1.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""ns1.digitalocean.com (173.245.58.51)"" and found OPEN_TCP_PORT: ns1.digitalocean.com:8443"
URL,http://entelolink.digitalocean.com/,167.89.118.109,httpx,0,"cloud-digitalocean,dir,http-title-404-not-found,in-scope,ip-167-89-118-109,status-404","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: entelolink.digitalocean.com --> speculated OPEN_TCP_PORT: entelolink.digitalocean.com:80 --> httpx visited entelolink.digitalocean.com:80 and got status code 404 at http://entelolink.digitalocean.com/"
TECHNOLOGY,"{'host': 'mirrors.digitalocean.com', 'technology': 'cloudflare', 'url': 'http://mirrors.digitalocean.com:443/'}","172.67.148.71,2606:4700:3036::ac43:9447,104.21.29.13,2606:4700:3034::6815:1d0d",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> otx searched otx API for ""digitalocean.com"" and found DNS_NAME: mirrors.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""mirrors.digitalocean.com (104.21.29.13)"" and found OPEN_TCP_PORT: mirrors.digitalocean.com:443 --> httpx visited mirrors.digitalocean.com:443 and got status code 400 at http://mirrors.digitalocean.com:443/ --> HTTP_RESPONSE was 655B with text/html content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
SOCIAL,"{'platform': 'github', 'url': 'https://github.com/team', 'profile_name': 'team'}",,httpx->excavate->social,2,"distance-2,spider-danger","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> speculated ORG_STUB: digitalocean --> github_org tried ""digitalocean"" as GitHub profile and discovered SOCIAL: https://github.com/digitalocean --> speculated URL_UNVERIFIED: https://github.com/digitalocean --> httpx visited https://github.com/digitalocean and got status code 200 --> HTTP_RESPONSE was 285.99KB with text/html content type --> Excavate's URLExtractor emitted URL_UNVERIFIED https://github.com/team, because HTTP response (body) contains tag with src or href attribute --> social detected github SOCIAL at https://github.com/team"
TECHNOLOGY,"{'host': 'ui-cdn.digitalocean.com', 'technology': 'cloudflare', 'url': 'http://ui-cdn.digitalocean.com/'}","2606:4700::6813:ae44,104.19.173.68,104.19.174.68,2606:4700::6813:ad44",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: ui-cdn.digitalocean.com --> speculated OPEN_TCP_PORT: ui-cdn.digitalocean.com:80 --> httpx visited ui-cdn.digitalocean.com:80 and got status code 302 at http://ui-cdn.digitalocean.com/ --> HTTP_RESPONSE was 0B with unspecified content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
TECHNOLOGY,"{'host': 'dropletsearch.digitalocean.com', 'technology': 'cloudflare', 'url': 'https://dropletsearch.digitalocean.com/'}","2606:4700::6813:ae44,104.19.174.68,104.19.173.68,2606:4700::6813:ad44",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsdumpster searched dnsdumpster API for ""digitalocean.com"" and found DNS_NAME: dropletsearch.digitalocean.com --> speculated OPEN_TCP_PORT: dropletsearch.digitalocean.com:443 --> httpx visited dropletsearch.digitalocean.com:443 and got status code 503 at https://dropletsearch.digitalocean.com/ --> HTTP_RESPONSE was 1.76KB with text/html content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
TECHNOLOGY,"{'host': 'marketplace.digitalocean.com', 'technology': 'cloudflare', 'url': 'http://marketplace.digitalocean.com/'}","2606:4700::6813:ad44,2606:4700::6813:ae44,104.19.173.68,104.19.174.68",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> myssl searched myssl API for ""digitalocean.com"" and found DNS_NAME: marketplace.digitalocean.com --> speculated OPEN_TCP_PORT: marketplace.digitalocean.com:80 --> httpx visited marketplace.digitalocean.com:80 and got status code 301 at http://marketplace.digitalocean.com/ --> HTTP_RESPONSE was 0B with unspecified content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
TECHNOLOGY,"{'host': 'vpn-sfo2.digitalocean.com', 'technology': 'cpe:/o:paloaltonetworks:pan-os'}",138.68.32.132,internetdb,0,"cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> hackertarget searched hackertarget API for ""digitalocean.com"" and found DNS_NAME: vpn-sfo2.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""vpn-sfo2.digitalocean.com (138.68.32.132)"" and found TECHNOLOGY: {'host': 'vpn-sfo2.digitalocean.com', 'technology': 'cpe:/o:paloaltonetworks:pan-os'}"
DNS_NAME,comms.digitalocean.com,,speculate,0,"cloud-digitalocean,in-scope,mx-record,subdomain,txt-record","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> certspotter searched certspotter API for ""digitalocean.com"" and found DNS_NAME: email.comms.digitalocean.com --> speculated parent DNS_NAME: comms.digitalocean.com"
URL,http://mda.referrals.digitalocean.com/,76.223.125.47,httpx,0,"cloud-amazon,cloud-digitalocean,dir,in-scope,ip-76-223-125-47,status-302","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> columbus searched columbus API for ""digitalocean.com"" and found DNS_NAME: mda.referrals.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""mda.referrals.digitalocean.com (15.197.175.4)"" and found OPEN_TCP_PORT: mda.referrals.digitalocean.com:80 --> httpx visited mda.referrals.digitalocean.com:80 and got status code 302 at http://mda.referrals.digitalocean.com/"
URL,https://investor.digitalocean.com/,162.159.129.11,httpx,0,"cdn-cloudflare,cloud-digitalocean,dir,http-title-attention-required-cloudflare,in-scope,ip-162-159-129-11,status-403","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> dnsbrute tried 4,989 subdomains against ""digitalocean.com"" and found DNS_NAME: investor.digitalocean.com --> speculated OPEN_TCP_PORT: investor.digitalocean.com:443 --> httpx visited investor.digitalocean.com:443 and got status code 403 at https://investor.digitalocean.com/"
TECHNOLOGY,"{'host': 'ns3.digitalocean.com', 'technology': 'cloudflare', 'url': 'https://ns3.digitalocean.com:2083/'}","2400:cb00:2049:1::c629:dead,198.41.222.173",httpx->wappalyzer,0,"cdn-cloudflare,cloud-digitalocean,in-scope","Scan moist_fred seeded with DNS_NAME: digitalocean.com --> anubisdb searched anubisdb API for ""digitalocean.com"" and found DNS_NAME: ns3.digitalocean.com --> internetdb queried Shodan's InternetDB API for ""ns3.digitalocean.com (198.41.222.173)"" and found OPEN_TCP_PORT: ns3.digitalocean.com:2083 --> httpx visited ns3.digitalocean.com:2083 and got status code 403 at https://ns3.digitalocean.com:2083/ --> HTTP_RESPONSE was 16B with text/plain content type --> wappalyzer analyzed HTTP_RESPONSE and identified TECHNOLOGY: cloudflare"
